name	male_count	female_count	overall_count	male_ratio	female_ratio	max_ratio	predominant_gender
amaan	36.0	0.0	36.0	1.0	0.0	1.0	Male
amabile	0.0	67.0	67.0	0.0	1.0	1.0	Female
amable	347.0	34.0	381.0	0.910761154855643	0.08923884514435695	0.910761154855643	Male
amad	48.0	0.0	48.0	1.0	0.0	1.0	Male
amada	28.0	25.0	53.0	0.5283018867924528	0.4716981132075472	0.5283018867924528	Male
amadea	0.0	37.0	37.0	0.0	1.0	1.0	Female
amadeo	307.0	0.0	307.0	1.0	0.0	1.0	Male
amadeu	55.0	0.0	55.0	1.0	0.0	1.0	Male
amadeus	78.0	0.0	78.0	1.0	0.0	1.0	Male
amadi	80.0	0.0	80.0	1.0	0.0	1.0	Male
amadis	44.0	0.0	44.0	1.0	0.0	1.0	Male
amado	55.0	0.0	55.0	1.0	0.0	1.0	Male
amador	162.0	0.0	162.0	1.0	0.0	1.0	Male
amadou	3285.0	0.0	3285.0	1.0	0.0	1.0	Male
amadou-tidiane	37.0	0.0	37.0	1.0	0.0	1.0	Male
amady	101.0	0.0	101.0	1.0	0.0	1.0	Male
amadéo	77.0	0.0	77.0	1.0	0.0	1.0	Male
amae	0.0	24.0	24.0	0.0	1.0	1.0	Female
amael	1157.0	44.0	1201.0	0.9633638634471274	0.03663613655287261	0.9633638634471274	Male
amaelle	0.0	395.0	395.0	0.0	1.0	1.0	Female
amaelys	0.0	22.0	22.0	0.0	1.0	1.0	Female
amaia	0.0	1220.0	1220.0	0.0	1.0	1.0	Female
amaiur	61.0	0.0	61.0	1.0	0.0	1.0	Male
amal	163.0	3588.0	3751.0	0.04345507864569448	0.9565449213543055	0.9565449213543055	Female
amaldine	22.0	0.0	22.0	1.0	0.0	1.0	Male
amale	0.0	649.0	649.0	0.0	1.0	1.0	Female
amali	0.0	21.0	21.0	0.0	1.0	1.0	Female
amalia	0.0	4173.0	4173.0	0.0	1.0	1.0	Female
amalie	0.0	208.0	208.0	0.0	1.0	1.0	Female
amalio	36.0	0.0	36.0	1.0	0.0	1.0	Male
amaliya	0.0	127.0	127.0	0.0	1.0	1.0	Female
amalle	0.0	76.0	76.0	0.0	1.0	1.0	Female
amalric	124.0	0.0	124.0	1.0	0.0	1.0	Male
amalya	0.0	1144.0	1144.0	0.0	1.0	1.0	Female
amalyah	0.0	57.0	57.0	0.0	1.0	1.0	Female
amalys	0.0	26.0	26.0	0.0	1.0	1.0	Female
amalïa	0.0	27.0	27.0	0.0	1.0	1.0	Female
aman	263.0	45.0	308.0	0.8538961038961039	0.1461038961038961	0.8538961038961039	Male
amana	0.0	263.0	263.0	0.0	1.0	1.0	Female
amanallah	20.0	21.0	41.0	0.4878048780487805	0.5121951219512195	0.5121951219512195	Female
amance	43.0	246.0	289.0	0.14878892733564014	0.8512110726643599	0.8512110726643599	Female
amancio	34.0	0.0	34.0	1.0	0.0	1.0	Male
amand	3600.0	0.0	3600.0	1.0	0.0	1.0	Male
amanda	0.0	6712.0	6712.0	0.0	1.0	1.0	Female
amande	0.0	314.0	314.0	0.0	1.0	1.0	Female
amandin	47.0	0.0	47.0	1.0	0.0	1.0	Male
amandina	0.0	29.0	29.0	0.0	1.0	1.0	Female
amandine	0.0	96096.0	96096.0	0.0	1.0	1.0	Female
amandio	126.0	0.0	126.0	1.0	0.0	1.0	Male
amando	23.0	0.0	23.0	1.0	0.0	1.0	Male
amandyne	0.0	123.0	123.0	0.0	1.0	1.0	Female
amane	165.0	227.0	392.0	0.42091836734693877	0.5790816326530612	0.5790816326530612	Female
amani	216.0	1470.0	1686.0	0.12811387900355872	0.8718861209964412	0.8718861209964412	Female
amanie	0.0	104.0	104.0	0.0	1.0	1.0	Female
amann	29.0	0.0	29.0	1.0	0.0	1.0	Male
amans	175.0	0.0	175.0	1.0	0.0	1.0	Male
amant	47.0	0.0	47.0	1.0	0.0	1.0	Male
amante	0.0	117.0	117.0	0.0	1.0	1.0	Female
amanthe	0.0	89.0	89.0	0.0	1.0	1.0	Female
amantine	0.0	37.0	37.0	0.0	1.0	1.0	Female
amanuel	20.0	0.0	20.0	1.0	0.0	1.0	Male
amany	36.0	247.0	283.0	0.127208480565371	0.872791519434629	0.872791519434629	Female
amanza	0.0	24.0	24.0	0.0	1.0	1.0	Female
amapola	0.0	64.0	64.0	0.0	1.0	1.0	Female
amar	6782.0	0.0	6782.0	1.0	0.0	1.0	Male
amara	1040.0	656.0	1696.0	0.6132075471698113	0.3867924528301887	0.6132075471698113	Male
amarachi	0.0	20.0	20.0	0.0	1.0	1.0	Female
amarah	0.0	24.0	24.0	0.0	1.0	1.0	Female
amarande	0.0	131.0	131.0	0.0	1.0	1.0	Female
amarante	0.0	59.0	59.0	0.0	1.0	1.0	Female
amaranthe	0.0	29.0	29.0	0.0	1.0	1.0	Female
amari	61.0	0.0	61.0	1.0	0.0	1.0	Male
amaria	0.0	553.0	553.0	0.0	1.0	1.0	Female
amarilys	0.0	29.0	29.0	0.0	1.0	1.0	Female
amarin	48.0	0.0	48.0	1.0	0.0	1.0	Male
amarine	0.0	114.0	114.0	0.0	1.0	1.0	Female
amaris	0.0	45.0	45.0	0.0	1.0	1.0	Female
amaro	105.0	0.0	105.0	1.0	0.0	1.0	Male
amaru	69.0	0.0	69.0	1.0	0.0	1.0	Male
amary	42.0	0.0	42.0	1.0	0.0	1.0	Male
amarya	0.0	38.0	38.0	0.0	1.0	1.0	Female
amarylis	0.0	20.0	20.0	0.0	1.0	1.0	Female
amaryllis	0.0	314.0	314.0	0.0	1.0	1.0	Female
amarys	0.0	25.0	25.0	0.0	1.0	1.0	Female
amatallah	0.0	32.0	32.0	0.0	1.0	1.0	Female
amateur	26.0	0.0	26.0	1.0	0.0	1.0	Male
amath	76.0	0.0	76.0	1.0	0.0	1.0	Male
amatoullah	0.0	99.0	99.0	0.0	1.0	1.0	Female
amatullah	0.0	68.0	68.0	0.0	1.0	1.0	Female
amauri	46.0	0.0	46.0	1.0	0.0	1.0	Male
amaurie	0.0	25.0	25.0	0.0	1.0	1.0	Female
amaurine	0.0	24.0	24.0	0.0	1.0	1.0	Female
amaury	20353.0	0.0	20353.0	1.0	0.0	1.0	Male
amauryne	0.0	38.0	38.0	0.0	1.0	1.0	Female
amaya	0.0	2447.0	2447.0	0.0	1.0	1.0	Female
amayah	0.0	71.0	71.0	0.0	1.0	1.0	Female
amayas	338.0	0.0	338.0	1.0	0.0	1.0	Male
amayel	0.0	46.0	46.0	0.0	1.0	1.0	Female
amayelle	0.0	51.0	51.0	0.0	1.0	1.0	Female
amayes	110.0	0.0	110.0	1.0	0.0	1.0	Male
amazigh	95.0	0.0	95.0	1.0	0.0	1.0	Male
amazir	67.0	0.0	67.0	1.0	0.0	1.0	Male
amazone	0.0	27.0	27.0	0.0	1.0	1.0	Female
amaé	0.0	23.0	23.0	0.0	1.0	1.0	Female
amaël	1296.0	29.0	1325.0	0.9781132075471698	0.02188679245283019	0.9781132075471698	Male
amaëlle	0.0	189.0	189.0	0.0	1.0	1.0	Female
amaïa	0.0	536.0	536.0	0.0	1.0	1.0	Female
ambar	0.0	20.0	20.0	0.0	1.0	1.0	Female
ambdillah	36.0	0.0	36.0	1.0	0.0	1.0	Male
ambdou	29.0	0.0	29.0	1.0	0.0	1.0	Male
ambdoul	22.0	0.0	22.0	1.0	0.0	1.0	Male
ambdoul-karim	28.0	0.0	28.0	1.0	0.0	1.0	Male
ambdoullah	23.0	0.0	23.0	1.0	0.0	1.0	Male
ambdourahamane	21.0	0.0	21.0	1.0	0.0	1.0	Male
ambdouroihamane	24.0	0.0	24.0	1.0	0.0	1.0	Male
ambdouroihim	20.0	0.0	20.0	1.0	0.0	1.0	Male
ambeline	0.0	35.0	35.0	0.0	1.0	1.0	Female
amber	0.0	579.0	579.0	0.0	1.0	1.0	Female
amberly	0.0	33.0	33.0	0.0	1.0	1.0	Female
ambra	0.0	140.0	140.0	0.0	1.0	1.0	Female
ambre	83.0	59527.0	59610.0	0.0013923838282167422	0.9986076161717833	0.9986076161717833	Female
ambre-marie	0.0	23.0	23.0	0.0	1.0	1.0	Female
ambreen	0.0	37.0	37.0	0.0	1.0	1.0	Female
ambrine	0.0	2664.0	2664.0	0.0	1.0	1.0	Female
ambroise	8320.0	216.0	8536.0	0.9746954076850984	0.02530459231490159	0.9746954076850984	Male
ambroisine	0.0	1835.0	1835.0	0.0	1.0	1.0	Female
ambrose	99.0	0.0	99.0	1.0	0.0	1.0	Male
ambrosia	0.0	47.0	47.0	0.0	1.0	1.0	Female
ambrosio	36.0	0.0	36.0	1.0	0.0	1.0	Male
ambryne	0.0	65.0	65.0	0.0	1.0	1.0	Female
ambérine	0.0	20.0	20.0	0.0	1.0	1.0	Female
amdjad	70.0	0.0	70.0	1.0	0.0	1.0	Male
amdjed	24.0	0.0	24.0	1.0	0.0	1.0	Male
amdy	47.0	0.0	47.0	1.0	0.0	1.0	Male
ame	83.0	0.0	83.0	1.0	0.0	1.0	Male
amed	373.0	0.0	373.0	1.0	0.0	1.0	Male
amede	1345.0	0.0	1345.0	1.0	0.0	1.0	Male
amedea	0.0	71.0	71.0	0.0	1.0	1.0	Female
amedee	7701.0	621.0	8322.0	0.9253785147801009	0.07462148521989906	0.9253785147801009	Male
amedeo	195.0	0.0	195.0	1.0	0.0	1.0	Male
amedi	56.0	0.0	56.0	1.0	0.0	1.0	Male
amedine	0.0	154.0	154.0	0.0	1.0	1.0	Female
amedy	84.0	0.0	84.0	1.0	0.0	1.0	Male
ameen	30.0	0.0	30.0	1.0	0.0	1.0	Male
ameena	0.0	44.0	44.0	0.0	1.0	1.0	Female
ameer	30.0	0.0	30.0	1.0	0.0	1.0	Male
ameera	0.0	29.0	29.0	0.0	1.0	1.0	Female
amel	139.0	12341.0	12480.0	0.011137820512820513	0.9888621794871795	0.9888621794871795	Female
amela	0.0	168.0	168.0	0.0	1.0	1.0	Female
amele	0.0	450.0	450.0	0.0	1.0	1.0	Female
ameli	0.0	36.0	36.0	0.0	1.0	1.0	Female
amelia	0.0	1968.0	1968.0	0.0	1.0	1.0	Female
ameliane	0.0	52.0	52.0	0.0	1.0	1.0	Female
amelie	0.0	704.0	704.0	0.0	1.0	1.0	Female
amelien	264.0	0.0	264.0	1.0	0.0	1.0	Male
amelin	28.0	0.0	28.0	1.0	0.0	1.0	Male
amelina	0.0	560.0	560.0	0.0	1.0	1.0	Female
ameline	0.0	2221.0	2221.0	0.0	1.0	1.0	Female
amelio	78.0	0.0	78.0	1.0	0.0	1.0	Male
amelius	110.0	0.0	110.0	1.0	0.0	1.0	Male
ameliya	0.0	30.0	30.0	0.0	1.0	1.0	Female
amell	0.0	26.0	26.0	0.0	1.0	1.0	Female
amelle	0.0	1538.0	1538.0	0.0	1.0	1.0	Female
amellia	0.0	39.0	39.0	0.0	1.0	1.0	Female
amellya	0.0	30.0	30.0	0.0	1.0	1.0	Female
amely	0.0	357.0	357.0	0.0	1.0	1.0	Female
amelya	0.0	625.0	625.0	0.0	1.0	1.0	Female
amelyne	0.0	172.0	172.0	0.0	1.0	1.0	Female
amelys	0.0	177.0	177.0	0.0	1.0	1.0	Female
amen	134.0	47.0	181.0	0.7403314917127072	0.2596685082872928	0.7403314917127072	Male
amen-allah	43.0	0.0	43.0	1.0	0.0	1.0	Male
amena	0.0	99.0	99.0	0.0	1.0	1.0	Female
amenadiel	26.0	0.0	26.0	1.0	0.0	1.0	Male
amenallah	36.0	0.0	36.0	1.0	0.0	1.0	Male
amenan	0.0	24.0	24.0	0.0	1.0	1.0	Female
amenata	0.0	22.0	22.0	0.0	1.0	1.0	Female
amendine	0.0	26.0	26.0	0.0	1.0	1.0	Female
ameni	0.0	151.0	151.0	0.0	1.0	1.0	Female
amenie	0.0	41.0	41.0	0.0	1.0	1.0	Female
amenis	0.0	44.0	44.0	0.0	1.0	1.0	Female
amer	139.0	0.0	139.0	1.0	0.0	1.0	Male
america	0.0	49.0	49.0	0.0	1.0	1.0	Female
americo	275.0	0.0	275.0	1.0	0.0	1.0	Male
amerigo	28.0	0.0	28.0	1.0	0.0	1.0	Male
amerouche	24.0	0.0	24.0	1.0	0.0	1.0	Male
amery	20.0	0.0	20.0	1.0	0.0	1.0	Male
amet	22.0	0.0	22.0	1.0	0.0	1.0	Male
ameth	34.0	0.0	34.0	1.0	0.0	1.0	Male
amethys	0.0	36.0	36.0	0.0	1.0	1.0	Female
amethyste	0.0	82.0	82.0	0.0	1.0	1.0	Female
amets	44.0	0.0	44.0	1.0	0.0	1.0	Male
ameur	220.0	0.0	220.0	1.0	0.0	1.0	Male
ameziane	88.0	0.0	88.0	1.0	0.0	1.0	Male
ami	0.0	267.0	267.0	0.0	1.0	1.0	Female
amica	0.0	20.0	20.0	0.0	1.0	1.0	Female
amicia	0.0	48.0	48.0	0.0	1.0	1.0	Female
amicie	0.0	719.0	719.0	0.0	1.0	1.0	Female
amid	107.0	0.0	107.0	1.0	0.0	1.0	Male
amida	22.0	69.0	91.0	0.24175824175824176	0.7582417582417582	0.7582417582417582	Female
amide	25.0	0.0	25.0	1.0	0.0	1.0	Male
amidou	141.0	0.0	141.0	1.0	0.0	1.0	Male
amie	0.0	71.0	71.0	0.0	1.0	1.0	Female
amiel	197.0	0.0	197.0	1.0	0.0	1.0	Male
amil	72.0	0.0	72.0	1.0	0.0	1.0	Male
amila	0.0	66.0	66.0	0.0	1.0	1.0	Female
amilcar	212.0	0.0	212.0	1.0	0.0	1.0	Male
amilia	0.0	73.0	73.0	0.0	1.0	1.0	Female
amilya	0.0	30.0	30.0	0.0	1.0	1.0	Female
amin	3629.0	0.0	3629.0	1.0	0.0	1.0	Male
amina	0.0	14847.0	14847.0	0.0	1.0	1.0	Female
aminah	0.0	150.0	150.0	0.0	1.0	1.0	Female
aminat	0.0	98.0	98.0	0.0	1.0	1.0	Female
aminata	0.0	8837.0	8837.0	0.0	1.0	1.0	Female
aminatou	0.0	167.0	167.0	0.0	1.0	1.0	Female
amine	25489.0	255.0	25744.0	0.9900947793660658	0.00990522063393412	0.9900947793660658	Male
amine-mohamed	23.0	0.0	23.0	1.0	0.0	1.0	Male
amineta	0.0	23.0	23.0	0.0	1.0	1.0	Female
aminta	0.0	51.0	51.0	0.0	1.0	1.0	Female
aminthe	0.0	144.0	144.0	0.0	1.0	1.0	Female
aminé	0.0	63.0	63.0	0.0	1.0	1.0	Female
amir	18342.0	0.0	18342.0	1.0	0.0	1.0	Male
amira	0.0	9390.0	9390.0	0.0	1.0	1.0	Female
amirah	0.0	80.0	80.0	0.0	1.0	1.0	Female
amirdine	49.0	0.0	49.0	1.0	0.0	1.0	Male
amire	103.0	0.0	103.0	1.0	0.0	1.0	Male
amirkhan	34.0	0.0	34.0	1.0	0.0	1.0	Male
amirouche	138.0	0.0	138.0	1.0	0.0	1.0	Male
amit	46.0	0.0	46.0	1.0	0.0	1.0	Male
amita	0.0	25.0	25.0	0.0	1.0	1.0	Female
amjad	1459.0	0.0	1459.0	1.0	0.0	1.0	Male
amjed	284.0	0.0	284.0	1.0	0.0	1.0	Male
amla	0.0	34.0	34.0	0.0	1.0	1.0	Female
amma	0.0	44.0	44.0	0.0	1.0	1.0	Female
ammar	651.0	0.0	651.0	1.0	0.0	1.0	Male
ammara	0.0	58.0	58.0	0.0	1.0	1.0	Female
ammaria	0.0	59.0	59.0	0.0	1.0	1.0	Female
ammel	0.0	27.0	27.0	0.0	1.0	1.0	Female
amna	0.0	702.0	702.0	0.0	1.0	1.0	Female
amnah	0.0	28.0	28.0	0.0	1.0	1.0	Female
amnay	57.0	0.0	57.0	1.0	0.0	1.0	Male
amode	89.0	0.0	89.0	1.0	0.0	1.0	Male
amokrane	69.0	0.0	69.0	1.0	0.0	1.0	Male
amon	103.0	0.0	103.0	1.0	0.0	1.0	Male
amor	486.0	0.0	486.0	1.0	0.0	1.0	Male
amori	56.0	0.0	56.0	1.0	0.0	1.0	Male
amorine	0.0	20.0	20.0	0.0	1.0	1.0	Female
amoro	27.0	0.0	27.0	1.0	0.0	1.0	Male
amory	603.0	0.0	603.0	1.0	0.0	1.0	Male
amos	460.0	0.0	460.0	1.0	0.0	1.0	Male
amour	498.0	288.0	786.0	0.6335877862595419	0.366412213740458	0.6335877862595419	Male
amparo	0.0	432.0	432.0	0.0	1.0	1.0	Female
amr	141.0	0.0	141.0	1.0	0.0	1.0	Male
amra	0.0	289.0	289.0	0.0	1.0	1.0	Female
amrah	0.0	20.0	20.0	0.0	1.0	1.0	Female
amram	31.0	0.0	31.0	1.0	0.0	1.0	Male
amran	103.0	0.0	103.0	1.0	0.0	1.0	Male
amrane	161.0	0.0	161.0	1.0	0.0	1.0	Male
amre	29.0	0.0	29.0	1.0	0.0	1.0	Male
amreen	0.0	24.0	24.0	0.0	1.0	1.0	Female
amri	61.0	0.0	61.0	1.0	0.0	1.0	Male
amrine	0.0	30.0	30.0	0.0	1.0	1.0	Female
amrita	0.0	66.0	66.0	0.0	1.0	1.0	Female
amro	49.0	0.0	49.0	1.0	0.0	1.0	Male
amsatou	0.0	36.0	36.0	0.0	1.0	1.0	Female
amy	24.0	4214.0	4238.0	0.005663048607833884	0.9943369513921662	0.9943369513921662	Female
amy-rose	0.0	22.0	22.0	0.0	1.0	1.0	Female
amyas	34.0	0.0	34.0	1.0	0.0	1.0	Male
amycie	0.0	21.0	21.0	0.0	1.0	1.0	Female
amylia	0.0	20.0	20.0	0.0	1.0	1.0	Female
amyn	115.0	0.0	115.0	1.0	0.0	1.0	Male
amyna	0.0	105.0	105.0	0.0	1.0	1.0	Female
amynata	0.0	52.0	52.0	0.0	1.0	1.0	Female
amyne	101.0	0.0	101.0	1.0	0.0	1.0	Male
amyr	133.0	0.0	133.0	1.0	0.0	1.0	Male
amyra	0.0	139.0	139.0	0.0	1.0	1.0	Female
amytis	0.0	22.0	22.0	0.0	1.0	1.0	Female
amza	169.0	0.0	169.0	1.0	0.0	1.0	Male
amàlia	0.0	40.0	40.0	0.0	1.0	1.0	Female
amèle	0.0	47.0	47.0	0.0	1.0	1.0	Female
amé	56.0	0.0	56.0	1.0	0.0	1.0	Male
amédé	24.0	0.0	24.0	1.0	0.0	1.0	Male
amédée	246.0	0.0	246.0	1.0	0.0	1.0	Male
amélia	0.0	14001.0	14001.0	0.0	1.0	1.0	Female
améliane	0.0	22.0	22.0	0.0	1.0	1.0	Female
amélie	126.0	98145.0	98271.0	0.0012821686967671032	0.9987178313032329	0.9987178313032329	Female
amélie-anne	0.0	21.0	21.0	0.0	1.0	1.0	Female
amélien	82.0	0.0	82.0	1.0	0.0	1.0	Male
amélina	0.0	57.0	57.0	0.0	1.0	1.0	Female
améline	0.0	193.0	193.0	0.0	1.0	1.0	Female
amélio	22.0	0.0	22.0	1.0	0.0	1.0	Male
amély	0.0	90.0	90.0	0.0	1.0	1.0	Female
amélya	0.0	792.0	792.0	0.0	1.0	1.0	Female
amélyne	0.0	26.0	26.0	0.0	1.0	1.0	Female
amélys	0.0	41.0	41.0	0.0	1.0	1.0	Female
aménadiel	35.0	0.0	35.0	1.0	0.0	1.0	Male
améthys	0.0	28.0	28.0	0.0	1.0	1.0	Female
améthyste	0.0	65.0	65.0	0.0	1.0	1.0	Female
amîn	53.0	0.0	53.0	1.0	0.0	1.0	Male
amîr	27.0	0.0	27.0	1.0	0.0	1.0	Male
an	64.0	61.0	125.0	0.512	0.488	0.512	Male
an-icha	0.0	43.0	43.0	0.0	1.0	1.0	Female
an-ichat	0.0	44.0	44.0	0.0	1.0	1.0	Female
ana	0.0	12541.0	12541.0	0.0	1.0	1.0	Female
ana-bela	0.0	155.0	155.0	0.0	1.0	1.0	Female
ana-bella	0.0	23.0	23.0	0.0	1.0	1.0	Female
ana-carolina	0.0	20.0	20.0	0.0	1.0	1.0	Female
ana-christina	0.0	32.0	32.0	0.0	1.0	1.0	Female
ana-clara	0.0	41.0	41.0	0.0	1.0	1.0	Female
ana-cristina	0.0	104.0	104.0	0.0	1.0	1.0	Female
ana-isabel	0.0	49.0	49.0	0.0	1.0	1.0	Female
ana-lou	0.0	63.0	63.0	0.0	1.0	1.0	Female
ana-lucia	0.0	84.0	84.0	0.0	1.0	1.0	Female
ana-luisa	0.0	34.0	34.0	0.0	1.0	1.0	Female
ana-maria	0.0	786.0	786.0	0.0	1.0	1.0	Female
ana-marie	0.0	21.0	21.0	0.0	1.0	1.0	Female
ana-paola	0.0	36.0	36.0	0.0	1.0	1.0	Female
ana-paula	0.0	128.0	128.0	0.0	1.0	1.0	Female
ana-rosa	0.0	23.0	23.0	0.0	1.0	1.0	Female
ana-rose	0.0	78.0	78.0	0.0	1.0	1.0	Female
ana-sofia	0.0	59.0	59.0	0.0	1.0	1.0	Female
anabel	0.0	640.0	640.0	0.0	1.0	1.0	Female
anabela	0.0	813.0	813.0	0.0	1.0	1.0	Female
anabele	0.0	36.0	36.0	0.0	1.0	1.0	Female
anabella	0.0	350.0	350.0	0.0	1.0	1.0	Female
anabelle	0.0	2563.0	2563.0	0.0	1.0	1.0	Female
anabia	0.0	75.0	75.0	0.0	1.0	1.0	Female
anaclet	201.0	0.0	201.0	1.0	0.0	1.0	Male
anacleto	20.0	0.0	20.0	1.0	0.0	1.0	Male
anae	0.0	3142.0	3142.0	0.0	1.0	1.0	Female
anaee	0.0	93.0	93.0	0.0	1.0	1.0	Female
anael	1718.0	1240.0	2958.0	0.5807978363759296	0.4192021636240703	0.5807978363759296	Male
anaele	0.0	405.0	405.0	0.0	1.0	1.0	Female
anaeli	0.0	20.0	20.0	0.0	1.0	1.0	Female
anaell	0.0	28.0	28.0	0.0	1.0	1.0	Female
anaella	0.0	23.0	23.0	0.0	1.0	1.0	Female
anaelle	0.0	17912.0	17912.0	0.0	1.0	1.0	Female
anah	0.0	90.0	90.0	0.0	1.0	1.0	Female
anahe	0.0	64.0	64.0	0.0	1.0	1.0	Female
anahi	0.0	187.0	187.0	0.0	1.0	1.0	Female
anahid	0.0	115.0	115.0	0.0	1.0	1.0	Female
anahide	0.0	95.0	95.0	0.0	1.0	1.0	Female
anahit	0.0	135.0	135.0	0.0	1.0	1.0	Female
anahita	0.0	215.0	215.0	0.0	1.0	1.0	Female
anahy	0.0	31.0	31.0	0.0	1.0	1.0	Female
anahya	0.0	24.0	24.0	0.0	1.0	1.0	Female
anahé	0.0	184.0	184.0	0.0	1.0	1.0	Female
anahée	0.0	20.0	20.0	0.0	1.0	1.0	Female
anahë	0.0	34.0	34.0	0.0	1.0	1.0	Female
anaia	0.0	163.0	163.0	0.0	1.0	1.0	Female
anaick	47.0	193.0	240.0	0.19583333333333333	0.8041666666666667	0.8041666666666667	Female
anaid	0.0	40.0	40.0	0.0	1.0	1.0	Female
anaide	0.0	90.0	90.0	0.0	1.0	1.0	Female
anaig	0.0	150.0	150.0	0.0	1.0	1.0	Female
anaik	0.0	147.0	147.0	0.0	1.0	1.0	Female
anaika	0.0	45.0	45.0	0.0	1.0	1.0	Female
anais	0.0	3962.0	3962.0	0.0	1.0	1.0	Female
anaisa	0.0	77.0	77.0	0.0	1.0	1.0	Female
anaise	0.0	964.0	964.0	0.0	1.0	1.0	Female
anaissa	0.0	47.0	47.0	0.0	1.0	1.0	Female
anaisse	0.0	37.0	37.0	0.0	1.0	1.0	Female
anaita	0.0	32.0	32.0	0.0	1.0	1.0	Female
anaiz	0.0	26.0	26.0	0.0	1.0	1.0	Female
anakim	38.0	0.0	38.0	1.0	0.0	1.0	Male
anakin	487.0	0.0	487.0	1.0	0.0	1.0	Male
anakine	56.0	0.0	56.0	1.0	0.0	1.0	Male
anakyn	65.0	0.0	65.0	1.0	0.0	1.0	Male
analia	0.0	298.0	298.0	0.0	1.0	1.0	Female
analie	0.0	118.0	118.0	0.0	1.0	1.0	Female
analine	0.0	34.0	34.0	0.0	1.0	1.0	Female
analou	0.0	32.0	32.0	0.0	1.0	1.0	Female
analucia	0.0	24.0	24.0	0.0	1.0	1.0	Female
analy	0.0	26.0	26.0	0.0	1.0	1.0	Female
analya	0.0	174.0	174.0	0.0	1.0	1.0	Female
analyne	0.0	21.0	21.0	0.0	1.0	1.0	Female
anam	0.0	47.0	47.0	0.0	1.0	1.0	Female
anamaria	0.0	66.0	66.0	0.0	1.0	1.0	Female
anamika	0.0	34.0	34.0	0.0	1.0	1.0	Female
anand	86.0	0.0	86.0	1.0	0.0	1.0	Male
ananda	73.0	204.0	277.0	0.26353790613718414	0.7364620938628159	0.7364620938628159	Female
anandi	0.0	26.0	26.0	0.0	1.0	1.0	Female
anane	0.0	31.0	31.0	0.0	1.0	1.0	Female
ananya	0.0	72.0	72.0	0.0	1.0	1.0	Female
anar	27.0	0.0	27.0	1.0	0.0	1.0	Male
anarose	0.0	24.0	24.0	0.0	1.0	1.0	Female
anaroze	0.0	26.0	26.0	0.0	1.0	1.0	Female
anas	11748.0	0.0	11748.0	1.0	0.0	1.0	Male
anase	23.0	0.0	23.0	1.0	0.0	1.0	Male
anaser	44.0	0.0	44.0	1.0	0.0	1.0	Male
anass	2420.0	0.0	2420.0	1.0	0.0	1.0	Male
anasse	411.0	0.0	411.0	1.0	0.0	1.0	Male
anastacia	0.0	189.0	189.0	0.0	1.0	1.0	Female
anastase	553.0	49.0	602.0	0.9186046511627907	0.08139534883720931	0.9186046511627907	Male
anastasia	0.0	8488.0	8488.0	0.0	1.0	1.0	Female
anastasie	42.0	3114.0	3156.0	0.013307984790874524	0.9866920152091255	0.9866920152091255	Female
anastasija	0.0	71.0	71.0	0.0	1.0	1.0	Female
anastasio	36.0	0.0	36.0	1.0	0.0	1.0	Male
anastasiya	0.0	47.0	47.0	0.0	1.0	1.0	Female
anastassia	0.0	320.0	320.0	0.0	1.0	1.0	Female
anastasya	0.0	145.0	145.0	0.0	1.0	1.0	Female
anastazia	0.0	117.0	117.0	0.0	1.0	1.0	Female
anastazja	0.0	31.0	31.0	0.0	1.0	1.0	Female
anasthase	162.0	0.0	162.0	1.0	0.0	1.0	Male
anasthasia	0.0	413.0	413.0	0.0	1.0	1.0	Female
anasthasie	0.0	497.0	497.0	0.0	1.0	1.0	Female
anatalie	0.0	35.0	35.0	0.0	1.0	1.0	Female
anath	0.0	39.0	39.0	0.0	1.0	1.0	Female
anathalie	0.0	118.0	118.0	0.0	1.0	1.0	Female
anathilde	0.0	27.0	27.0	0.0	1.0	1.0	Female
anatol	85.0	0.0	85.0	1.0	0.0	1.0	Male
anatole	10281.0	129.0	10410.0	0.9876080691642651	0.01239193083573487	0.9876080691642651	Male
anatoli	31.0	0.0	31.0	1.0	0.0	1.0	Male
anatolia	0.0	20.0	20.0	0.0	1.0	1.0	Female
anatolie	0.0	244.0	244.0	0.0	1.0	1.0	Female
anatoline	0.0	111.0	111.0	0.0	1.0	1.0	Female
anavai	0.0	34.0	34.0	0.0	1.0	1.0	Female
anaya	0.0	1744.0	1744.0	0.0	1.0	1.0	Female
anayah	0.0	296.0	296.0	0.0	1.0	1.0	Female
anays	0.0	229.0	229.0	0.0	1.0	1.0	Female
anaé	0.0	5616.0	5616.0	0.0	1.0	1.0	Female
anaée	0.0	150.0	150.0	0.0	1.0	1.0	Female
anaë	0.0	1769.0	1769.0	0.0	1.0	1.0	Female
anaëe	0.0	20.0	20.0	0.0	1.0	1.0	Female
anaël	1122.0	523.0	1645.0	0.6820668693009119	0.31793313069908813	0.6820668693009119	Male
anaële	0.0	144.0	144.0	0.0	1.0	1.0	Female
anaëlla	0.0	20.0	20.0	0.0	1.0	1.0	Female
anaëlle	0.0	7700.0	7700.0	0.0	1.0	1.0	Female
anaïa	0.0	455.0	455.0	0.0	1.0	1.0	Female
anaïah	0.0	21.0	21.0	0.0	1.0	1.0	Female
anaïck	21.0	64.0	85.0	0.24705882352941178	0.7529411764705882	0.7529411764705882	Female
